,host_response_rate,host_is_superhost,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_business_travel_ready,cancellation_policy,zvi,Number_of_days_as_host,number_of_amenities,review_period
2285,100,f,2,1.0,0.0,1.0,90,0,35,1,0,23,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,strict_14_with_grace_period,2185,1344.0,16,0.0
2286,100,f,4,1.0,2.0,2.0,175,0,60,4,25,0,12,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,f,flexible,2185,1111.0,27,0.0
2287,100,f,2,1.0,1.0,1.0,66,0,35,1,10,45,75,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,2185,916.0,10,0.0
2288,100,f,3,1.0,0.0,2.0,215,0,80,2,30,54,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,14,0.0
2289,0,f,4,3.0,3.0,1.0,200,250,150,4,50,60,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,2185,2167.0,13,0.0
2290,100,f,2,1.0,0.0,2.0,194,0,80,2,30,49,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2291,100,f,3,1.0,0.0,2.0,215,0,80,2,30,52,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,14,0.0
2292,100,f,3,1.0,0.0,2.0,215,0,80,2,30,54,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,14,0.0
2293,100,f,2,1.0,0.0,2.0,194,0,80,2,30,46,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2294,100,f,2,1.0,0.0,2.0,194,0,80,2,30,48,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2295,100,f,2,1.0,0.0,2.0,194,0,80,2,30,39,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2296,100,f,1,1.0,0.0,1.0,160,0,80,2,30,49,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2297,100,f,1,1.0,0.0,1.0,160,0,80,2,30,45,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2298,100,f,1,1.0,0.0,1.0,160,0,80,2,30,39,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2299,100,f,1,1.0,0.0,1.0,160,0,80,2,30,50,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2300,100,f,1,1.0,0.0,1.0,160,0,80,2,30,48,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2301,100,f,1,1.0,0.0,1.0,160,0,80,2,30,41,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2302,100,f,1,1.0,0.0,1.0,160,0,80,2,30,46,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2303,100,f,1,1.0,0.0,1.0,160,0,80,2,30,45,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2304,100,f,1,1.0,0.0,1.0,160,0,80,2,30,50,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2305,100,f,2,1.0,0.0,2.0,194,0,80,2,30,40,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2306,100,f,2,1.0,0.0,1.0,227,0,80,2,30,55,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2307,100,f,2,1.0,0.0,1.0,227,0,80,2,30,52,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2308,100,f,2,1.0,0.0,1.0,227,0,80,2,30,49,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2309,100,f,2,1.0,0.0,1.0,227,0,80,2,30,52,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,super_strict_30,2185,67.0,15,0.0
2310,0,f,2,1.0,0.0,1.0,125,0,0,1,0,57,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,2185,901.0,18,0.0
2311,99,f,7,1.0,3.0,5.0,185,0,0,1,0,29,29,165,91.0,9.0,9.0,10.0,9.0,10.0,9.0,f,strict_14_with_grace_period,1632,3143.0,40,3001.0
2312,99,f,7,1.0,3.0,4.0,105,0,0,1,0,36,65,160,90.0,9.0,9.0,9.0,9.0,10.0,9.0,f,strict_14_with_grace_period,1632,3143.0,41,2896.0
2313,99,f,4,1.0,1.0,3.0,70,0,0,1,0,33,33,245,84.0,9.0,9.0,9.0,9.0,10.0,9.0,f,strict_14_with_grace_period,1632,3143.0,39,2887.0
2314,100,t,4,1.0,2.0,2.0,165,0,165,4,0,44,74,47,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,2563.0,50,1989.0
2315,97,f,3,1.0,1.0,1.0,75,0,30,1,10,56,86,42,90.0,9.0,8.0,9.0,9.0,9.0,9.0,f,strict_14_with_grace_period,1632,2283.0,36,2206.0
2316,0,f,3,1.0,1.0,1.0,103,0,0,1,0,0,0,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,2157.0,20,782.0
2317,100,f,2,1.0,1.0,1.0,70,100,49,1,15,46,76,34,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,2731.0,30,1811.0
2318,100,f,4,2.0,2.0,2.0,250,250,100,2,20,46,76,21,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,1632,2731.0,32,839.0
2319,100,f,6,2.0,3.0,4.0,195,500,150,1,0,33,57,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1785.0,44,475.0
2320,100,f,9,2.0,5.0,6.0,399,500,150,1,0,32,52,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1785.0,30,739.0
2321,97,f,4,1.0,3.0,4.0,150,150,25,1,10,55,85,23,87.0,9.0,9.0,9.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,2283.0,29,1168.0
2322,100,f,4,2.5,2.0,2.0,275,0,40,1,0,0,8,35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1564.0,28,845.0
2323,100,f,1,1.0,1.0,1.0,68,0,30,1,0,1,1,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,2092.0,29,1192.0
2324,100,f,2,1.0,1.0,1.0,0,200,100,1,0,24,30,19,91.0,9.0,10.0,9.0,9.0,10.0,9.0,f,moderate,1632,1743.0,24,1161.0
2325,100,t,4,1.0,2.0,2.0,125,0,30,4,50,29,59,171,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,1504.0,27,1471.0
2326,97,f,3,1.0,1.0,3.0,50,0,30,1,10,54,84,13,83.0,9.0,9.0,10.0,10.0,9.0,8.0,f,strict_14_with_grace_period,1632,2283.0,48,1377.0
2327,97,f,4,1.0,2.0,4.0,100,0,25,1,10,52,82,7,90.0,8.0,10.0,9.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,2283.0,46,994.0
2328,100,f,2,1.0,1.0,0.0,119,100,89,1,0,26,55,275,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,2331.0,31,1424.0
2329,100,f,4,2.0,2.0,2.0,150,300,50,3,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,2920.0,28,159.0
2330,0,f,2,1.0,1.0,1.0,75,0,30,2,0,27,57,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,1449.0,14,1127.0
2331,100,f,4,1.0,2.0,2.0,250,0,60,2,25,8,34,40,94.0,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,1632,1417.0,20,1202.0
2332,90,f,4,1.0,1.0,2.0,139,150,30,2,20,24,54,104,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1570.0,24,1260.0
2333,100,t,6,1.0,0.0,2.0,174,0,69,2,20,51,81,23,96.0,10.0,10.0,10.0,9.0,10.0,9.0,f,strict_14_with_grace_period,1632,1310.0,23,1184.0
2334,0,f,3,2.0,1.0,1.0,69,0,0,2,14,1,1,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,1364.0,37,666.0
2335,100,f,2,1.0,1.0,1.0,117,0,25,2,25,38,51,22,95.0,9.0,9.0,10.0,9.0,10.0,9.0,f,strict_14_with_grace_period,1632,1228.0,30,1113.0
2336,0,f,2,1.0,0.0,1.0,150,0,0,1,0,0,0,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1856.0,19,784.0
2337,100,f,5,1.0,1.0,3.0,98,500,25,2,10,19,19,38,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1632,1913.0,39,824.0
2338,100,t,2,1.0,1.0,1.0,95,0,55,2,20,42,72,83,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1371.0,43,1066.0
2339,100,f,14,2.0,5.0,7.0,250,0,75,10,35,38,68,104,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1524.0,28,1092.0
2340,100,f,6,2.0,2.0,3.0,123,400,151,4,5,47,77,19,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1698.0,33,1025.0
2341,100,t,2,1.0,1.0,1.0,130,0,20,1,0,39,56,74,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1665.0,25,759.0
2342,100,t,10,1.0,3.0,4.0,249,500,89,10,50,49,79,147,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1164.0,27,769.0
2343,100,f,2,1.0,1.0,1.0,105,150,35,4,0,35,65,32,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1580.0,36,1101.0
2344,0,f,2,1.0,1.0,1.0,99,0,0,1,0,0,0,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,flexible,1632,1154.0,16,421.0
2345,100,f,4,1.0,2.0,2.0,115,0,65,1,0,0,0,39,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1888.0,21,1088.0
2346,0,f,2,1.5,1.0,1.0,214,200,75,1,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,2029.0,17,204.0
2347,100,t,8,2.0,3.0,4.0,350,250,25,1,0,52,82,46,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,1632,1160.0,49,1092.0
2348,0,f,4,1.0,1.0,1.0,50,0,40,2,25,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1920.0,17,749.0
2349,0,f,1,1.0,1.0,1.0,75,0,25,1,0,0,0,20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,1139.0,13,742.0
2350,100,t,4,1.0,2.0,2.0,145,0,80,3,40,34,57,117,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1448.0,37,1083.0
2351,100,t,6,1.0,3.0,4.0,340,0,50,4,49,32,56,63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1584.0,25,1053.0
2352,100,t,2,1.0,1.0,2.0,90,0,35,1,0,46,71,66,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1371.0,47,1047.0
2353,100,f,6,2.0,3.0,3.0,389,500,150,1,0,37,64,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1785.0,33,656.0
2354,100,t,6,1.0,2.0,4.0,103,0,40,2,15,32,62,156,92.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1234.0,29,796.0
2355,100,t,12,1.0,3.0,5.0,225,500,89,10,50,43,71,195,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1164.0,29,988.0
2356,100,f,2,1.0,1.0,1.0,75,0,0,2,25,12,42,13,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,flexible,1632,1943.0,7,560.0
2357,100,f,6,2.0,2.0,2.0,150,0,50,1,0,0,4,33,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1079.0,19,973.0
2358,100,t,2,1.0,1.0,1.0,59,0,10,1,0,0,0,173,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,1077.0,39,1010.0
2359,100,t,7,1.0,2.0,5.0,69,500,89,7,50,46,71,110,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1164.0,30,1026.0
2360,100,f,2,1.0,1.0,1.0,72,0,25,1,0,9,9,16,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1079.0,14,420.0
2361,100,t,6,1.0,2.0,2.0,139,0,75,4,20,25,25,137,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,1494.0,25,798.0
2362,100,t,2,1.0,1.0,1.0,99,0,0,1,0,44,74,125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1222.0,25,939.0
2363,100,t,6,1.0,2.0,3.0,55,0,39,6,10,25,55,39,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1632,1035.0,34,272.0
2364,96,t,2,2.0,1.0,1.0,85,0,24,2,0,42,72,81,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1865.0,37,992.0
2365,96,t,2,2.0,1.0,1.0,85,0,24,2,0,38,68,85,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1865.0,36,992.0
2366,0,f,5,2.0,2.0,3.0,125,500,99,4,20,60,90,27,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict_14_with_grace_period,1632,1013.0,24,167.0
2367,90,t,4,1.0,1.0,2.0,180,100,50,2,20,45,75,37,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,2001.0,36,433.0
2368,96,t,2,2.0,1.0,1.0,85,0,24,1,0,42,72,76,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1865.0,37,933.0
2369,100,f,6,2.0,2.0,3.0,123,400,134,4,5,53,83,31,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1698.0,33,734.0
2370,90,f,4,1.0,1.0,1.0,170,0,90,2,35,54,84,20,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1424.0,23,793.0
2371,100,t,3,1.0,1.0,1.0,109,0,38,3,50,30,52,80,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1588.0,32,895.0
2372,100,t,4,2.0,2.0,2.0,200,0,60,1,0,50,80,58,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1127.0,31,847.0
2373,100,t,6,1.0,3.0,4.0,399,0,0,1,0,35,38,62,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,983.0,21,834.0
2374,96,t,2,2.0,1.0,1.0,85,0,24,1,0,39,69,67,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1865.0,39,891.0
2375,100,f,8,2.0,3.0,4.0,149,400,154,6,5,53,83,12,92.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1698.0,33,718.0
2376,100,f,8,2.0,3.0,4.0,149,400,158,6,5,57,87,39,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1698.0,33,758.0
2377,100,t,6,1.0,2.0,4.0,155,0,50,2,20,41,71,238,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1234.0,41,857.0
2378,100,t,4,1.0,1.0,2.0,139,500,60,2,40,46,76,55,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,929.0,31,818.0
2379,100,f,10,2.0,4.0,0.0,199,0,170,2,0,38,68,39,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,strict_14_with_grace_period,1632,2324.0,40,792.0
2380,100,f,10,3.0,4.0,8.0,200,0,170,2,0,44,74,36,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,2324.0,42,826.0
2381,100,f,10,3.0,4.0,6.0,225,0,170,2,0,37,67,35,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,2324.0,41,834.0
2382,100,t,4,2.0,2.0,2.0,229,250,55,1,0,49,79,48,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,999.0,50,826.0
2383,100,t,2,1.0,1.0,1.0,150,200,40,1,0,36,66,102,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,2056.0,29,841.0
2384,100,t,2,1.0,1.0,1.0,89,500,40,1,25,0,0,26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,866.0,32,785.0
2385,100,t,2,1.0,1.0,1.0,99,250,0,2,50,55,85,46,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,2341.0,30,787.0
2386,100,f,8,3.0,4.0,4.0,220,400,183,8,5,48,78,31,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict_14_with_grace_period,1632,1698.0,34,737.0
2387,100,t,2,1.0,1.0,1.0,59,0,15,1,0,0,15,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,2646.0,25,755.0
2388,100,t,12,2.0,4.0,6.0,299,500,99,8,20,38,68,101,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1712.0,35,757.0
2389,100,t,1,1.0,0.0,1.0,60,0,49,1,0,50,80,31,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1175.0,21,741.0
2390,100,t,2,1.0,1.0,1.0,90,100,15,1,15,28,58,74,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1632,1127.0,19,761.0
2391,100,f,5,1.0,1.0,1.0,80,0,125,1,30,49,79,22,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1893.0,28,703.0
2392,89,f,3,1.0,1.0,1.0,300,0,50,1,0,26,42,17,88.0,9.0,10.0,10.0,9.0,10.0,9.0,f,strict_14_with_grace_period,1632,970.0,16,737.0
2393,97,f,3,1.0,1.0,3.0,72,100,25,1,15,47,77,43,95.0,10.0,10.0,9.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,982.0,46,720.0
2394,100,f,8,2.0,4.0,4.0,196,400,189,8,0,37,63,24,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1698.0,34,731.0
2395,97,f,2,1.0,1.0,1.0,64,100,25,1,20,46,76,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict_14_with_grace_period,1632,982.0,43,524.0
2396,97,f,2,1.0,1.0,1.0,79,100,25,1,10,60,90,13,89.0,9.0,9.0,9.0,9.0,10.0,9.0,f,strict_14_with_grace_period,1632,982.0,42,450.0
2397,100,t,8,1.0,2.0,4.0,150,0,59,5,25,50,75,107,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1106.0,29,748.0
2398,100,f,8,2.5,3.0,4.0,550,0,75,1,0,10,16,9,100.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,766.0,40,665.0
2399,96,t,10,2.0,4.0,5.0,549,100,99,1,0,36,66,46,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1865.0,42,687.0
2400,0,f,4,1.0,1.0,2.0,90,0,0,1,0,0,0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,2200.0,13,35.0
2401,100,f,7,2.0,2.0,5.0,123,400,182,7,0,47,77,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1698.0,31,677.0
2402,0,f,4,1.0,1.0,1.0,549,0,0,1,0,59,89,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1632,1167.0,14,0.0
2403,100,t,4,1.0,2.0,2.0,115,250,65,3,45,0,0,51,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1632,1923.0,20,693.0
2404,100,t,2,1.0,1.0,1.0,77,0,15,1,0,33,63,84,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,1477.0,23,670.0
2405,100,f,10,2.0,3.0,6.0,199,200,100,10,0,10,10,98,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1632,948.0,29,693.0
2406,80,t,5,1.0,3.0,3.0,250,0,100,1,0,41,67,17,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1632,795.0,31,238.0
2407,0,t,2,1.0,1.0,1.0,75,0,55,3,15,0,0,56,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1654.0,48,413.0
2408,100,f,4,1.0,2.0,2.0,350,0,0,1,0,53,83,24,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,1632,743.0,21,664.0
2409,100,t,16,5.0,6.0,12.0,0,0,0,1,0,12,42,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1106.0,27,441.0
2410,0,f,4,2.0,2.0,2.0,600,250,55,1,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,739.0,21,0.0
2411,100,t,5,1.0,3.0,3.0,175,100,50,5,100,26,56,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,736.0,43,673.0
2412,100,t,5,1.0,3.0,3.0,168,0,60,6,40,20,47,83,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1703.0,21,686.0
2413,100,t,8,2.0,3.0,5.0,180,0,70,4,30,32,58,57,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,854.0,19,659.0
2414,100,f,3,1.0,1.0,1.0,58,0,0,2,10,43,73,84,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1196.0,39,664.0
2415,100,f,4,1.0,2.0,2.0,300,0,0,1,0,59,89,7,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,725.0,16,652.0
2416,100,f,6,2.0,2.0,2.0,700,0,150,4,100,59,89,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,879.0,31,440.0
2417,100,t,2,1.0,1.0,1.0,110,0,35,2,40,0,0,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,1240.0,35,680.0
2418,90,t,2,1.0,1.0,1.0,275,0,0,1,0,56,74,33,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,722.0,17,686.0
2419,100,t,3,1.0,1.0,3.0,144,500,30,3,30,36,66,57,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1632,722.0,30,491.0
2420,0,f,6,2.0,2.0,3.0,350,100,125,1,0,0,0,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,996.0,19,315.0
2421,100,f,5,2.0,2.0,2.0,400,0,150,5,50,8,15,3,100.0,10.0,10.0,10.0,10.0,10.0,7.0,f,strict_14_with_grace_period,1632,1476.0,25,61.0
2422,0,f,2,1.0,0.0,1.0,104,0,0,2,100,0,0,2,90.0,9.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1342.0,16,10.0
2423,100,f,2,1.0,1.0,1.0,150,0,125,1,50,36,66,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1893.0,30,450.0
2424,100,t,2,1.0,1.0,1.0,400,0,25,2,75,50,80,17,99.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1632,734.0,29,435.0
2425,100,f,2,1.0,1.0,1.0,125,100,95,2,25,0,0,12,93.0,9.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,1308.0,31,635.0
2426,100,f,4,1.0,1.0,1.0,115,0,30,2,10,4,6,90,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,1632,1009.0,24,675.0
2427,100,t,6,1.0,2.0,3.0,129,250,59,4,25,31,52,92,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1632,693.0,40,620.0
2428,0,f,2,1.0,1.0,1.0,59,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1632,1229.0,11,0.0
2429,100,f,4,1.0,0.0,1.0,125,0,15,1,0,40,58,197,90.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,1632,1044.0,17,630.0
2430,100,t,4,1.0,1.0,2.0,159,100,30,2,10,0,0,44,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,1482.0,23,595.0
2431,100,f,3,1.0,1.0,1.0,115,0,100,1,0,24,41,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,652.0,21,466.0
2432,100,t,4,1.0,1.0,2.0,105,0,85,1,0,16,46,27,97.0,9.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,635.0,27,350.0
2433,100,t,4,1.0,2.0,2.0,160,0,45,2,15,8,8,28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,740.0,19,511.0
2434,100,t,2,1.0,1.0,1.0,75,0,15,1,0,42,72,36,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1632,2422.0,14,525.0
2435,100,t,2,1.0,1.0,1.0,35,0,10,1,10,46,76,42,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1632,893.0,23,549.0
2436,0,f,2,1.0,0.0,1.0,42,0,0,1,0,0,0,28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1632,1603.0,23,89.0
2437,100,f,3,1.0,0.0,1.0,80,0,50,1,15,45,61,104,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1632,893.0,48,542.0
2438,100,f,2,1.0,1.0,1.0,150,0,0,1,0,13,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1632,600.0,14,0.0
2439,100,f,2,1.0,1.0,1.0,56,0,15,1,20,38,68,11,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1632,699.0,40,475.0
